,Year,Engine,Power,Seats,Price,Fuel_Type_Diesel,Fuel_Type_Electric,Fuel_Type_LPG,Fuel_Type_Petrol,Transmission_Manual
5071,2012,1197.0,78.9,5.0,2.78,0,0,0,1,1
5072,2016,1998.0,163.7,5.0,8.95,1,0,0,0,0
5073,2013,1991.0,181.03,5.0,21.95,0,0,0,1,0
5074,2013,2359.0,134.0,5.0,7.9,0,0,0,1,1
5075,2007,1796.0,186.0,5.0,29.0,0,0,0,1,0
5076,2013,1199.0,73.9,5.0,3.25,1,0,0,0,1
5077,2014,1497.0,117.3,5.0,5.9,0,0,0,1,1
5078,2017,1248.0,88.5,5.0,9.88,1,0,0,0,1
5079,2019,1197.0,81.86,5.0,8.78,0,0,0,1,1
5080,2011,2179.0,138.1,7.0,2.75,1,0,0,0,1
5081,2014,1461.0,84.8,5.0,5.98,1,0,0,0,1
5082,2011,2497.0,215.0,5.0,31.0,0,0,0,1,0
5083,2011,1798.0,138.0,5.0,3.55,0,0,0,1,1
5084,2015,1582.0,126.32,5.0,6.24,1,0,0,0,1
5085,2009,1248.0,73.9,5.0,2.19,1,0,0,0,1
5086,2013,1248.0,73.75,5.0,5.5,1,0,0,0,1
5087,2014,998.0,67.1,5.0,2.1,0,0,0,1,1
5088,2011,5000.0,503.0,4.0,50.66,0,0,0,1,0
5089,2012,2143.0,170.0,5.0,14.0,1,0,0,0,0
5090,2013,1582.0,126.2,5.0,5.5,1,0,0,0,1
5091,2007,1598.0,102.0,5.0,1.2,0,0,0,1,1
5092,2014,1197.0,81.8,5.0,5.3,0,0,0,1,1
5093,2015,1582.0,126.2,5.0,6.3,1,0,0,0,1
5094,2017,2143.0,168.0,5.0,40.47,1,0,0,0,0
5095,2013,2982.0,168.5,7.0,16.1,1,0,0,0,1
5096,2014,1968.0,167.6,5.0,25.0,1,0,0,0,0
5097,2008,1995.0,170.0,5.0,7.95,1,0,0,0,0
5098,2016,796.0,47.3,5.0,2.65,0,0,0,1,1
5099,2012,998.0,67.1,5.0,2.81,0,0,0,1,1
5100,2012,1798.0,167.62,5.0,17.5,0,0,0,1,0
5101,2012,1197.0,85.0,5.0,3.3,0,0,0,1,1
5102,2019,998.0,67.04,5.0,5.34,0,0,0,1,1
5103,2016,1498.0,103.52,5.0,8.5,1,0,0,0,1
5104,2010,1198.0,90.0,5.0,2.69,0,0,0,1,1
5105,2015,2179.0,140.0,7.0,11.5,1,0,0,0,1
5106,2011,1197.0,85.8,5.0,4.06,0,0,0,1,1
5107,2016,2143.0,201.15,5.0,49.0,1,0,0,0,0
5108,2012,1598.0,103.5,5.0,4.6,1,0,0,0,1
5109,2015,1120.0,70.0,5.0,3.96,1,0,0,0,1
5110,2015,1197.0,81.86,5.0,5.6,0,0,0,1,1
5111,2017,1248.0,74.0,5.0,3.75,1,0,0,0,1
5112,2015,1396.0,88.73,5.0,5.5,1,0,0,0,1
5113,2012,1598.0,103.5,5.0,3.0,1,0,0,0,1
5114,2011,1368.0,90.0,5.0,3.0,0,0,0,1,1
5115,2010,1298.0,88.2,5.0,2.95,0,0,0,1,1
5116,2015,1396.0,69.0,5.0,2.45,1,0,0,0,1
5117,2012,2143.0,170.0,5.0,13.99,1,0,0,0,0
5118,2016,2987.0,254.79,5.0,60.75,1,0,0,0,0
5120,2012,1497.0,116.3,5.0,4.5,0,0,0,1,1
5121,2010,1197.0,80.0,5.0,2.5,0,0,0,1,1
5122,2015,2982.0,168.5,7.0,20.5,1,0,0,0,1
5123,2014,1197.0,82.0,5.0,3.9,0,0,0,1,1
5124,2009,1896.0,105.0,5.0,3.5,1,0,0,0,1
5125,2016,1499.0,110.4,5.0,8.3,0,0,0,1,0
5126,2012,814.0,55.2,5.0,2.5,0,0,0,1,1
5127,2011,1198.0,75.94,5.0,2.65,0,0,0,1,0
5128,2016,1199.0,88.7,5.0,7.42,0,0,0,1,0
5129,2016,1198.0,74.0,5.0,4.63,0,0,0,1,1
5130,2008,796.0,46.3,5.0,1.09,0,0,0,1,1
5131,2011,1582.0,126.32,5.0,3.8,1,0,0,0,1
5132,2013,2148.0,170.0,5.0,15.75,1,0,0,0,0
5133,2015,1193.0,88.7,5.0,5.27,0,0,0,1,1
5134,2012,1198.0,86.8,5.0,2.75,0,0,0,1,1
5135,2016,1498.0,98.6,5.0,7.4,1,0,0,0,1
5136,2017,998.0,67.1,5.0,3.9,0,0,0,1,0
5137,2000,993.0,60.0,5.0,0.7,0,0,0,1,1
5138,2015,1396.0,88.73,5.0,5.9,1,0,0,0,1
5139,2016,1598.0,118.0,5.0,9.58,1,0,0,0,1
5140,2014,2143.0,203.0,5.0,24.95,1,0,0,0,0
5141,2015,1399.0,98.82,7.0,4.29,0,0,0,1,1
5142,2011,2143.0,203.0,5.0,11.5,1,0,0,0,0
5143,2016,2179.0,140.0,7.0,9.65,1,0,0,0,1
5144,2015,1197.0,78.9,5.0,3.75,0,0,0,1,1
5145,2007,1341.0,82.9,5.0,1.1,0,0,0,1,1
5146,2014,2967.0,241.4,7.0,31.41,1,0,0,0,0
5147,2012,2179.0,120.0,8.0,6.0,1,0,0,0,1
5148,2016,1199.0,88.7,5.0,5.55,0,0,0,1,1
5149,2017,2179.0,138.1,7.0,10.91,1,0,0,0,1
5150,2014,2179.0,140.0,7.0,7.25,1,0,0,0,1
5151,2012,1199.0,73.9,5.0,3.9,1,0,0,0,1
5152,2012,1248.0,73.9,5.0,3.95,1,0,0,0,1
5153,2013,1968.0,174.33,5.0,22.0,1,0,0,0,0
5154,2014,998.0,67.04,5.0,3.38,0,0,0,1,1
5155,2011,1497.0,116.3,5.0,3.45,0,0,0,1,1
5156,2016,1197.0,81.83,5.0,5.75,0,0,0,1,1
5157,2016,799.0,53.3,5.0,2.75,0,0,0,1,1
5158,2019,2143.0,136.0,5.0,30.3,1,0,0,0,0
5159,2014,1498.0,89.84,5.0,7.5,1,0,0,0,1
5160,2015,1197.0,81.83,5.0,6.87,0,0,0,1,1
5161,2015,2494.0,100.6,7.0,15.2,1,0,0,0,1
5162,2012,1461.0,84.8,5.0,3.5,1,0,0,0,1
5163,2014,1248.0,74.0,5.0,5.85,1,0,0,0,1
5164,2010,998.0,66.1,5.0,2.5,0,0,0,1,1
5165,2013,1197.0,85.8,5.0,3.95,0,0,0,1,1
5166,2017,2143.0,136.0,5.0,27.0,1,0,0,0,0
5167,2014,1373.0,93.7,7.0,6.75,0,0,0,1,1
5168,2007,998.0,67.1,5.0,1.5,0,0,0,1,1
5169,2012,1199.0,73.9,5.0,3.9,1,0,0,0,1
5170,2014,1498.0,89.84,5.0,6.55,1,0,0,0,1
5171,2017,1498.0,98.6,5.0,9.44,1,0,0,0,1
5172,2015,1798.0,138.03,5.0,10.77,0,0,0,1,1
5173,2014,2179.0,140.0,7.0,7.5,1,0,0,0,1
5174,2016,796.0,47.3,5.0,3.0,0,0,0,1,1
5175,2010,2993.0,265.0,5.0,11.75,1,0,0,0,0
5176,2016,814.0,55.2,5.0,3.29,0,0,0,1,1
5177,2016,1248.0,74.0,5.0,6.5,1,0,0,0,1
5178,2015,998.0,58.33,5.0,3.8,0,0,0,0,1
5179,2011,1968.0,147.51,5.0,18.0,1,0,0,0,0
5180,2009,1798.0,157.75,5.0,4.95,0,0,0,1,0
5181,2015,1193.0,88.7,5.0,4.52,0,0,0,1,1
5182,2014,2149.0,139.07,7.0,8.0,1,0,0,0,1
5183,2013,1497.0,117.3,5.0,6.26,0,0,0,1,1
5184,2016,1498.0,97.7,5.0,7.5,0,0,0,1,1
5186,2011,1598.0,103.6,5.0,3.35,0,0,0,1,0
5187,2014,1591.0,121.3,5.0,5.5,0,0,0,1,0
5188,2012,1582.0,126.2,5.0,5.25,1,0,0,0,0
5189,2012,1968.0,140.0,5.0,16.25,1,0,0,0,0
5190,2009,1586.0,103.3,5.0,2.7,0,0,0,1,1
5191,2019,2198.0,158.0,7.0,32.9,1,0,0,0,0
5192,2008,1197.0,83.11,5.0,3.41,0,0,0,1,1
5193,2014,1120.0,70.0,5.0,4.15,1,0,0,0,1
5194,2014,1498.0,88.8,5.0,5.9,1,0,0,0,1
5195,2012,2496.0,157.7,5.0,11.5,0,0,0,1,0
5196,2015,1197.0,81.83,5.0,4.75,0,0,0,1,1
5197,2015,998.0,67.1,5.0,3.5,0,0,0,1,0
5198,2014,1248.0,88.76,7.0,7.25,1,0,0,0,1
5199,2016,998.0,67.04,5.0,4.35,0,0,0,1,0
5200,2018,999.0,67.0,5.0,4.99,0,0,0,1,0
5201,2013,2179.0,120.0,8.0,7.65,1,0,0,0,1
5202,2011,2494.0,102.0,7.0,9.0,1,0,0,0,1
5203,2017,1199.0,73.9,5.0,6.9,1,0,0,0,1
5204,2011,1399.0,68.0,5.0,2.9,1,0,0,0,1
5205,2014,1461.0,83.8,5.0,5.75,1,0,0,0,1
5206,2014,2200.0,139.01,7.0,8.0,1,0,0,0,1
5207,2017,999.0,67.0,5.0,4.41,0,0,0,1,0
5208,2013,1498.0,103.52,5.0,4.95,1,0,0,0,1
5209,2016,2179.0,140.0,7.0,14.4,1,0,0,0,0
5210,2012,1399.0,68.05,5.0,2.95,1,0,0,0,1
5211,2017,2523.0,62.1,7.0,8.14,1,0,0,0,1
5212,2016,1498.0,108.5,5.0,8.45,1,0,0,0,1
5213,2015,2494.0,100.0,8.0,12.5,1,0,0,0,1
5214,2012,2179.0,140.0,7.0,6.5,1,0,0,0,1
5215,2015,1499.0,110.0,5.0,7.72,0,0,0,1,1
5216,2011,1968.0,138.1,5.0,8.0,1,0,0,0,0
5217,2009,2179.0,138.0,7.0,3.0,1,0,0,0,1
5218,2013,2993.0,245.0,4.0,29.0,1,0,0,0,0
5219,2014,1198.0,74.0,5.0,4.11,0,0,0,1,1
5220,2015,1197.0,82.9,5.0,5.37,0,0,0,1,1
5221,2013,1248.0,88.8,7.0,6.55,1,0,0,0,1
5222,2015,1497.0,117.3,5.0,7.0,0,0,0,1,1
5223,2014,1497.0,118.0,5.0,5.48,0,0,0,1,1
5224,2013,1968.0,138.03,5.0,6.51,1,0,0,0,0
5225,2016,1498.0,98.6,5.0,5.15,1,0,0,0,1
5226,2013,2179.0,140.0,7.0,9.0,1,0,0,0,1
5227,2008,1798.0,138.1,5.0,2.75,0,0,0,1,0
5229,2012,1995.0,190.0,5.0,12.5,1,0,0,0,0
5230,2017,1498.0,98.96,5.0,7.69,1,0,0,0,1
5231,2013,1197.0,82.85,5.0,4.57,0,0,0,1,1
5232,2013,1497.0,118.0,5.0,4.5,0,0,0,1,0
5233,2015,1248.0,73.94,5.0,4.9,1,0,0,0,1
5234,2008,1086.0,68.05,5.0,1.65,0,0,0,1,1
5235,2015,1199.0,82.4,5.0,3.25,0,0,0,1,1
5236,2012,1582.0,126.32,5.0,6.25,1,0,0,0,1
5237,2018,1591.0,121.3,5.0,12.13,0,0,0,1,1
5238,2013,1199.0,82.4,5.0,3.25,0,0,0,1,1
5239,2013,1968.0,174.3,5.0,29.0,1,0,0,0,0
5240,2013,1497.0,118.0,5.0,5.53,0,0,0,1,1
5241,2017,1497.0,121.36,5.0,8.75,0,0,0,1,1
5242,2014,2967.0,241.4,7.0,37.9,1,0,0,0,0
5243,2010,1197.0,78.9,5.0,2.4,0,0,0,1,1
5244,2014,1197.0,80.0,5.0,4.55,0,0,0,1,1
5245,2011,1197.0,85.8,5.0,2.65,0,0,0,1,1
5246,2017,1396.0,69.0,5.0,1.6,1,0,0,0,1
5247,2012,2993.0,235.0,5.0,25.72,1,0,0,0,0
5248,2013,1248.0,74.0,5.0,4.15,1,0,0,0,1
5249,2018,1194.0,94.68,5.0,7.23,0,0,0,1,1
5250,2008,1599.0,103.2,5.0,2.6,0,0,0,1,1
5251,2008,1995.0,181.0,5.0,7.25,1,0,0,0,0
5252,2017,2494.0,102.0,8.0,14.29,1,0,0,0,1
5253,2011,2143.0,204.0,5.0,17.25,1,0,0,0,0
5254,2013,1582.0,126.2,5.0,7.5,1,0,0,0,1
5255,2014,1248.0,73.94,5.0,4.35,1,0,0,0,1
5256,2016,1248.0,88.5,5.0,8.9,1,0,0,0,1
5257,2016,1197.0,82.0,5.0,3.5,0,0,0,1,1
5258,2014,1498.0,98.6,5.0,6.1,1,0,0,0,1
5259,2016,799.0,53.3,5.0,3.2,0,0,0,1,1
5260,2014,1364.0,67.06,5.0,4.9,1,0,0,0,1
5261,2015,998.0,67.1,5.0,3.69,0,0,0,1,1
5262,2016,1199.0,84.0,5.0,3.98,0,0,0,1,1
5263,2013,1396.0,90.0,5.0,2.95,1,0,0,0,1
5264,2014,1968.0,147.51,5.0,15.21,1,0,0,0,0
5265,2015,1248.0,74.0,5.0,6.3,1,0,0,0,1
5266,2017,1198.0,73.75,5.0,6.69,0,0,0,1,1
5267,2017,1497.0,117.3,7.0,9.5,0,0,0,1,0
5268,2009,1197.0,80.0,5.0,2.65,0,0,0,1,1
5269,2012,2199.0,194.3,7.0,7.5,1,0,0,0,1
5271,2018,998.0,67.04,5.0,5.63,0,0,0,1,0
5272,2018,1591.0,121.3,5.0,11.78,0,0,0,1,1
5273,2004,1396.0,52.8,5.0,0.85,1,0,0,0,1
5274,2011,1598.0,103.6,5.0,3.35,0,0,0,1,1
5275,2015,998.0,67.04,5.0,4.11,0,0,0,1,1
5276,2015,2143.0,136.0,5.0,25.51,1,0,0,0,0
5277,2017,796.0,47.3,5.0,3.1,0,0,0,1,1
5278,2018,3198.0,197.0,7.0,33.5,1,0,0,0,0
5279,2017,1193.0,88.7,5.0,4.8,0,0,0,1,1
5280,2014,1598.0,103.5,5.0,3.49,0,0,0,1,1
5281,2012,1373.0,91.1,7.0,5.15,0,0,0,1,1
5282,2011,2987.0,224.0,5.0,14.41,1,0,0,0,0
5283,2014,1199.0,74.0,5.0,4.75,0,0,0,1,1
5284,2015,2982.0,168.5,7.0,19.0,1,0,0,0,0
5285,2017,998.0,67.04,5.0,4.9,0,0,0,1,1
5286,2008,1995.0,181.0,4.0,6.3,1,0,0,0,0
5287,2006,1497.0,100.0,5.0,2.4,0,0,0,1,1
5288,2009,1999.0,114.0,5.0,3.0,0,0,0,1,1
5289,2016,1198.0,74.93,5.0,4.25,0,0,0,1,1
5290,2016,1498.0,88.0,5.0,6.3,1,0,0,0,1
5291,2018,998.0,100.0,5.0,8.15,0,0,0,1,1
5292,2012,1197.0,78.9,5.0,3.22,0,0,0,1,1
5293,2018,1197.0,81.83,5.0,7.65,0,0,0,1,1
5294,2011,2979.0,306.0,2.0,30.0,0,0,0,1,0
5295,2010,1197.0,78.9,5.0,2.3,0,0,0,1,1
5296,2012,1598.0,181.0,4.0,22.0,0,0,0,1,0
5297,2012,1198.0,86.8,5.0,3.28,0,0,0,1,1
5298,2016,1373.0,91.2,5.0,7.09,0,0,0,1,1
5299,2013,1248.0,73.9,5.0,6.46,1,0,0,0,1
5300,2012,1199.0,73.9,5.0,4.0,1,0,0,0,1
5301,2011,1995.0,184.0,5.0,11.0,1,0,0,0,0
5302,2016,2967.0,241.4,7.0,49.79,1,0,0,0,0
5303,2015,1498.0,99.0,5.0,4.8,1,0,0,0,1
5304,2017,1995.0,190.0,5.0,35.0,1,0,0,0,0
5305,2011,2987.0,224.0,5.0,21.99,1,0,0,0,0
5306,2007,1061.0,64.0,5.0,1.1,0,0,0,1,1
5307,2018,1197.0,83.1,5.0,6.6,0,0,0,1,1
5308,2013,1197.0,81.8,5.0,4.5,0,0,0,1,1
5309,2009,1150.0,76.0,5.0,1.0,0,0,0,1,1
5310,2017,1498.0,88.0,5.0,6.9,1,0,0,0,1
5311,2012,2179.0,115.0,5.0,16.75,1,0,0,0,0
5312,2015,1968.0,174.3,5.0,25.49,1,0,0,0,0
5313,2015,1968.0,187.74,5.0,35.5,1,0,0,0,0
5314,2018,1186.0,73.97,5.0,6.28,1,0,0,0,1
5315,2012,2179.0,120.0,8.0,4.88,1,0,0,0,1
5316,2016,1248.0,74.0,5.0,3.7,1,0,0,0,1
5317,2015,814.0,55.2,5.0,3.45,0,0,0,1,1
5318,2016,2179.0,120.0,8.0,10.23,1,0,0,0,1
5319,2010,2354.0,142.0,5.0,6.5,0,0,0,1,0
5320,2016,1199.0,74.0,5.0,6.15,0,0,0,1,1
5321,2014,1196.0,73.0,7.0,2.9,0,0,0,1,1
5322,2016,1120.0,70.0,5.0,5.5,1,0,0,0,1
5323,2017,3198.0,197.0,7.0,31.0,1,0,0,0,0
5324,2015,1186.0,73.97,5.0,4.25,1,0,0,0,1
5325,2016,1248.0,74.0,5.0,5.48,1,0,0,0,1
5326,2016,1197.0,81.83,5.0,7.25,0,0,0,1,1
5327,2012,1298.0,85.8,5.0,3.0,0,0,0,1,1
5328,2015,1995.0,190.0,5.0,29.5,1,0,0,0,0
5329,2007,1497.0,78.0,5.0,1.49,0,0,0,1,1
5330,2013,1197.0,78.9,5.0,3.65,0,0,0,1,0
5331,2018,1498.0,98.96,5.0,10.9,1,0,0,0,1
5332,2015,998.0,67.04,5.0,4.3,0,0,0,1,1
5333,2012,1248.0,88.76,7.0,6.11,1,0,0,0,1
5334,2015,2494.0,102.0,8.0,15.5,1,0,0,0,1
5335,2016,1497.0,117.3,5.0,6.9,0,0,0,1,1
5336,2012,1197.0,85.8,5.0,4.69,0,0,0,1,1
5337,2011,1197.0,85.8,5.0,3.19,0,0,0,1,1
5338,2012,1396.0,98.6,5.0,3.75,0,0,0,1,0
5339,2019,1197.0,81.86,5.0,8.6,0,0,0,1,1
5340,2011,1497.0,118.0,5.0,3.85,0,0,0,1,1
5341,2016,4134.0,382.0,5.0,67.83,1,0,0,0,0
5342,2019,1198.0,86.7,5.0,9.31,0,0,0,1,1
5343,2008,1799.0,130.0,5.0,3.0,0,0,0,1,0
5344,2015,1197.0,81.83,5.0,5.5,0,0,0,1,1
5345,2017,1582.0,126.2,5.0,13.3,1,0,0,0,1
5346,2013,1968.0,174.33,5.0,23.0,1,0,0,0,0
5347,2018,796.0,47.3,5.0,3.35,0,0,0,1,1
5348,2012,1995.0,177.0,5.0,10.0,1,0,0,0,0
5349,2013,1197.0,78.9,5.0,2.95,0,0,0,1,1
5350,2016,1498.0,108.62,5.0,6.75,1,0,0,0,1
5351,2010,1198.0,73.9,5.0,2.44,0,0,0,1,1
5352,2015,1373.0,91.1,5.0,5.85,0,0,0,1,1
5353,2015,1197.0,103.5,5.0,7.4,0,0,0,1,0
5354,2016,1120.0,71.0,5.0,3.8,1,0,0,0,1
5355,2008,1799.0,130.0,5.0,3.8,0,0,0,1,1
5356,2008,1497.0,78.0,5.0,2.7,0,0,0,1,1
5357,2016,2523.0,62.1,7.0,7.21,1,0,0,0,1
5358,2016,1497.0,117.3,5.0,7.9,0,0,0,1,1
5359,2017,1186.0,73.97,5.0,4.2,1,0,0,0,1
5360,2014,1461.0,108.45,5.0,5.75,1,0,0,0,1
5361,2013,998.0,66.1,5.0,3.45,0,0,0,1,0
5362,2014,1968.0,174.33,5.0,25.75,1,0,0,0,0
5363,2018,2179.0,140.0,7.0,16.59,1,0,0,0,1
5364,2014,1198.0,74.96,5.0,4.69,0,0,0,1,1
5365,2009,1995.0,170.0,5.0,7.5,1,0,0,0,0
5366,2016,2393.0,147.8,7.0,16.5,1,0,0,0,1
5367,2009,1497.0,118.0,5.0,1.99,0,0,0,1,1
5368,2014,1248.0,74.0,5.0,5.25,1,0,0,0,1
5369,2013,1461.0,108.45,5.0,5.4,1,0,0,0,1
5370,2014,1198.0,74.0,5.0,3.9,0,0,0,1,1
5371,2015,1197.0,81.86,5.0,5.8,0,0,0,1,1
5372,2014,1995.0,190.0,5.0,30.5,1,0,0,0,0
5373,2017,1248.0,74.0,5.0,5.6,1,0,0,0,1
5374,2012,2987.0,165.0,5.0,23.0,1,0,0,0,0
5375,2015,1248.0,74.0,5.0,5.15,1,0,0,0,1
5376,2017,1582.0,126.2,5.0,9.48,1,0,0,0,0
5377,2016,624.0,37.48,4.0,2.38,0,0,0,1,0
5378,2009,1298.0,85.8,5.0,3.8,0,0,0,1,1
5379,2015,1197.0,81.83,5.0,5.5,0,0,0,1,1
5380,2010,1197.0,80.0,5.0,3.55,0,0,0,1,1
5381,2015,1373.0,91.1,5.0,6.35,0,0,0,1,1
5382,2015,2179.0,187.7,5.0,36.0,1,0,0,0,0
5383,2005,1405.0,70.0,5.0,1.1,1,0,0,0,1
5384,2014,1193.0,88.7,5.0,3.7,0,0,0,1,1
5385,2016,1997.0,140.0,7.0,13.5,1,0,0,0,1
5386,2008,2354.0,177.6,5.0,2.85,0,0,0,1,0
5387,2015,624.0,37.5,4.0,2.13,0,0,0,1,1
5388,2015,1582.0,126.2,5.0,7.75,1,0,0,0,1
5389,2017,1396.0,69.0,5.0,2.85,1,0,0,0,1
5390,2014,1498.0,98.6,5.0,4.95,1,0,0,0,1
5391,2012,2179.0,140.0,7.0,6.2,1,0,0,0,1
5392,2013,1995.0,190.0,5.0,17.5,1,0,0,0,0
5393,2010,1197.0,81.86,5.0,2.25,0,0,0,1,1
5394,2017,1197.0,83.1,5.0,6.75,0,0,0,1,1
5395,2016,1582.0,126.2,5.0,9.73,1,0,0,0,0
5396,2018,1248.0,88.5,7.0,8.49,1,0,0,0,1
5397,2013,1598.0,181.0,4.0,25.0,0,0,0,1,0
5398,2015,1248.0,73.94,5.0,5.59,1,0,0,0,1
5399,2011,1896.0,106.0,5.0,4.8,1,0,0,0,0
5400,2014,1498.0,89.84,5.0,5.45,1,0,0,0,1
5401,2017,1197.0,81.83,5.0,6.5,0,0,0,1,1
5402,2015,1198.0,86.8,5.0,4.35,0,0,0,1,1
5403,2013,1498.0,98.6,5.0,3.75,1,0,0,0,1
5404,2010,1995.0,177.0,5.0,12.0,1,0,0,0,0
5405,2014,2967.0,241.4,7.0,32.0,1,0,0,0,0
5406,2015,1120.0,70.0,5.0,4.0,1,0,0,0,1
5407,2011,1461.0,63.1,5.0,2.6,1,0,0,0,1
5408,2016,1197.0,82.0,5.0,4.45,0,0,0,1,1
5409,2015,814.0,55.2,5.0,2.6,0,0,0,1,1
5410,2011,1796.0,186.0,5.0,16.0,0,0,0,1,0
5411,2014,2179.0,187.7,5.0,32.5,1,0,0,0,0
5412,2016,2696.0,184.0,7.0,13.85,1,0,0,0,0
5413,2018,1373.0,91.1,5.0,8.76,0,0,0,1,1
5414,2014,3498.0,272.0,7.0,23.68,0,0,0,1,0
5415,2017,1197.0,81.8,5.0,5.5,0,0,0,1,0
5416,2013,4367.0,335.3,5.0,65.81,1,0,0,0,0
5417,2013,1461.0,108.45,5.0,4.99,1,0,0,0,1
5418,2013,1582.0,126.32,5.0,5.7,1,0,0,0,1
5419,2016,1798.0,138.03,5.0,11.99,0,0,0,1,0
5420,2016,1995.0,190.0,5.0,29.99,1,0,0,0,0
5421,2018,1499.0,110.4,5.0,9.5,0,0,0,1,1
5422,2014,1248.0,74.0,5.0,5.5,1,0,0,0,1
5423,2016,2199.0,194.3,7.0,23.0,1,0,0,0,0
5424,2013,1396.0,53.5,5.0,2.95,1,0,0,0,1
5425,2015,1120.0,70.0,5.0,4.9,1,0,0,0,1
5427,2016,998.0,67.0,5.0,4.25,0,0,0,1,0
5428,2018,2179.0,140.0,7.0,16.36,1,0,0,0,1
5429,2009,1968.0,147.51,5.0,9.95,1,0,0,0,0
5430,2012,1598.0,103.6,5.0,5.5,1,0,0,0,1
5431,2016,1248.0,88.5,5.0,8.25,1,0,0,0,1
5432,2002,993.0,60.0,5.0,0.95,0,0,0,1,1
5433,2016,1086.0,68.05,5.0,4.01,0,0,0,1,1
5434,2019,1199.0,88.7,5.0,8.2,0,0,0,1,1
5435,2014,1498.0,98.6,5.0,6.2,1,0,0,0,1
5436,2012,2982.0,169.0,7.0,16.75,1,0,0,0,0
5437,2017,2179.0,140.0,7.0,16.5,1,0,0,0,0
5439,2012,1399.0,68.05,5.0,3.5,1,0,0,0,1
5440,2017,1199.0,88.7,5.0,5.43,0,0,0,1,0
5441,2017,3198.0,197.0,7.0,30.35,1,0,0,0,0
5442,2014,1498.0,99.6,5.0,7.99,0,0,0,1,0
5443,2011,1896.0,66.0,5.0,3.59,1,0,0,0,1
5444,2012,936.0,57.6,5.0,1.9,1,0,0,0,1
5445,2009,2362.0,164.7,5.0,4.7,0,0,0,1,0
5446,2012,1461.0,108.45,5.0,7.25,1,0,0,0,1
5447,2016,2143.0,136.0,5.0,24.46,1,0,0,0,0
5448,2014,1193.0,88.7,5.0,3.9,0,0,0,1,1
5449,2013,1197.0,80.0,5.0,5.15,0,0,0,1,1
5450,2015,1197.0,81.8,5.0,3.65,0,0,0,1,0
5451,2016,1186.0,73.97,5.0,5.0,1,0,0,0,1
5452,2009,1497.0,118.0,5.0,2.3,0,0,0,1,1
5453,2001,1495.0,94.0,5.0,0.75,0,0,0,1,1
5454,2009,1599.0,103.2,5.0,1.85,0,0,0,1,1
5455,2010,1196.0,70.0,5.0,1.8,0,0,0,1,1
5456,2014,1498.0,98.6,5.0,4.41,1,0,0,0,1
5457,2006,998.0,67.1,5.0,2.0,0,0,0,1,1
5459,2014,2987.0,258.0,5.0,31.75,1,0,0,0,0
5460,2015,1968.0,174.33,5.0,32.0,1,0,0,0,0
5461,2010,2987.0,282.0,5.0,21.0,1,0,0,0,0
5462,2010,1248.0,73.9,5.0,2.75,1,0,0,0,1
5463,2005,1794.0,125.0,5.0,2.64,0,0,0,1,1
5464,2018,2179.0,120.0,7.0,14.19,1,0,0,0,1
5465,2017,998.0,67.04,5.0,3.85,0,0,0,1,1
5466,2014,2982.0,168.5,7.0,15.5,1,0,0,0,1
5467,2010,1061.0,64.0,5.0,1.9,0,0,0,1,1
5468,2014,624.0,37.48,4.0,1.26,0,0,0,1,1
5469,2009,1197.0,80.0,5.0,2.4,0,0,0,1,1
5470,2010,1995.0,190.0,5.0,11.5,1,0,0,0,0
5471,2014,2179.0,140.0,7.0,8.25,1,0,0,0,1
5472,2011,1598.0,105.0,5.0,2.75,0,0,0,1,1
5473,2009,1198.0,70.0,5.0,1.4,0,0,0,1,1
5474,2015,624.0,37.5,4.0,2.9,0,0,0,1,1
5475,2011,1399.0,68.0,5.0,2.4,1,0,0,0,1
5476,2013,1598.0,105.0,5.0,4.75,0,0,0,1,0
5477,2018,2179.0,187.7,5.0,44.76,1,0,0,0,0
5478,2015,1498.0,98.6,5.0,6.22,1,0,0,0,1
5479,2018,999.0,67.0,5.0,4.5,0,0,0,1,0
5480,2015,1197.0,82.0,5.0,4.25,0,0,0,1,1
5481,2011,1991.0,147.9,4.0,5.5,1,0,0,0,0
5482,2017,1396.0,88.73,5.0,6.95,1,0,0,0,1
5483,2018,998.0,67.1,5.0,4.56,0,0,0,1,0
5484,2016,1582.0,126.2,5.0,13.82,1,0,0,0,1
5485,2016,1198.0,86.7,5.0,5.65,0,0,0,1,1
5486,2016,1396.0,88.73,5.0,6.2,1,0,0,0,1
5487,2014,998.0,67.04,5.0,3.25,0,0,0,1,1
5488,2009,1968.0,147.51,5.0,8.5,1,0,0,0,0
5489,2016,1396.0,88.7,5.0,7.25,1,0,0,0,1
5490,2013,1461.0,78.0,5.0,4.61,1,0,0,0,1
5491,2016,1199.0,74.0,5.0,5.3,0,0,0,1,1
5492,2012,1405.0,70.0,5.0,1.9,1,0,0,0,1
5493,2012,1197.0,78.9,5.0,3.09,0,0,0,1,1
5494,2007,2993.0,258.0,5.0,9.5,1,0,0,0,0
5495,2015,1582.0,126.2,5.0,12.65,1,0,0,0,0
5496,2016,1197.0,82.0,5.0,4.25,0,0,0,1,1
5497,2011,1248.0,73.9,5.0,2.95,1,0,0,0,1
5498,2006,2179.0,120.0,8.0,3.45,1,0,0,0,1
5499,2011,1086.0,68.05,5.0,3.3,0,0,0,1,1
5500,2014,2179.0,138.1,7.0,8.0,1,0,0,0,1
